nominal_duration,plan_duration,expected_value,std_dev
47.60499858856201,126.81889605522156,48.32782745361328,1.9505687952041626
45.15900135040283,127.21410822868347,45.384124755859375,2.0244414806365967
90.50899887084961,117.21519947052002,90.60199737548828,2.006474256515503
95.41800117492676,120.61748933792114,95.34119415283203,2.218812942504883
94.31799697875977,105.01648330688477,94.25550842285156,2.108400821685791
97.65899658203125,118.21415400505066,97.39965057373047,2.3041155338287354
94.17600345611572,115.41643905639648,94.08586120605469,2.2277722358703613
96.22799968719482,111.41932559013367,96.23530578613281,2.307689905166626
98.68699836730957,119.41881132125854,98.79939270019531,2.2014002799987793
90.37999725341797,108.61835432052612,91.50970458984375,1.5970454216003418
104.9900016784668,113.21843838691711,105.27381134033203,2.0602500438690186
94.46100234985352,106.41841316223145,94.43690490722656,2.151780366897583
97.21500205993652,126.2220573425293,97.25819396972656,1.9244621992111206
108.99499988555908,108.61792969703674,108.8056411743164,2.2623085975646973
99.77999877929688,111.43550300598145,99.85369873046875,1.4609781503677368
90.43000316619873,95.84257197380066,90.38883972167969,2.1268389225006104
99.75699615478516,112.42858481407166,99.893798828125,1.614889144897461
100.29399681091309,103.6345431804657,100.42564392089844,1.8438578844070435
88.78500175476074,92.22175192832947,88.73741149902344,2.0271522998809814
104.23399829864502,109.82834362983704,104.27754211425781,1.8961234092712402
102.04499912261963,108.24740409851074,102.03131866455078,1.8211179971694946
104.73799896240234,105.44576358795166,104.7804183959961,1.5741289854049683
90.65600395202637,111.03985452651978,90.57564544677734,1.870615005493164
99.71600341796875,107.6474220752716,100.0886459350586,1.5560227632522583
98.46200370788574,105.84732222557068,98.56883239746094,1.7130814790725708
102.11699676513672,108.26126599311829,102.23528289794922,1.6734349727630615
102.04299926757812,124.85421109199524,102.09847259521484,1.5293095111846924
107.53799629211426,122.84715843200684,107.60030364990234,1.840039610862732
102.47999954223633,96.04678511619568,102.3211441040039,1.6868579387664795
94.33700180053711,96.25204491615295,94.20944213867188,1.570642113685608
90.33699989318848,107.05916333198547,90.86226654052734,1.4110556840896606
106.53200149536133,108.45041942596436,106.53740692138672,1.7585108280181885
107.59399604797363,118.45088958740234,108.09425354003906,1.5084227323532104
96.49100112915039,97.64797353744507,96.65666198730469,1.5171407461166382
97.57799911499023,109.23397397994995,97.72277069091797,1.4444222450256348
107.79900360107422,132.04796719551086,107.80046844482422,2.120008945465088
99.87000274658203,103.84937739372253,100.02213287353516,1.4143123626708984
111.92200088500977,116.4764039516449,111.82915496826172,1.9581454992294312
108.60000038146973,113.45826458930969,108.59805297851562,1.7185378074645996
107.39199733734131,114.25616383552551,107.37125396728516,1.8109172582626343
100.27999877929688,104.65993356704712,100.56866455078125,1.5087213516235352
96.15299987792969,100.87907147407532,96.20420837402344,1.5423747301101685
106.66000175476074,106.2627694606781,106.5913314819336,1.8244746923446655
99.74599647521973,106.05112195014954,99.8777847290039,1.896596908569336
99.74599647521973,111.46240758895874,99.75916290283203,1.9196056127548218
102.68199920654297,97.04647493362427,102.70970916748047,1.5072896480560303
93.27199935913086,101.46661686897278,93.13044738769531,1.9450258016586304
94.7350025177002,97.076331615448,94.73635864257812,1.9328657388687134
97.57499980926514,121.66448879241943,97.47248840332031,2.0611634254455566
97.39099884033203,100.2695701122284,97.44575500488281,1.9104516506195068
